
#Trajectory
#T	,x	,y	,z
0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0100000000,-0.0000050000,0.0000000000,0.0009950000
0.0200000000,-0.0000199000,-0.0000000998,0.0019800996
0.0300000000,-0.0000446000,-0.0000003980,0.0029553969
0.0400000000,-0.0000790000,-0.0000009923,0.0039209886
0.0500000000,-0.0001229999,-0.0000019797,0.0048769705
0.0600000000,-0.0001764998,-0.0000034561,0.0058234368
0.0700000000,-0.0002393995,-0.0000055164,0.0067604807
0.0800000000,-0.0003115991,-0.0000082549,0.0076881942
0.0900000000,-0.0003929983,-0.0000117647,0.0086066683
0.1000000000,-0.0004834971,-0.0000161381,0.0095159926
0.1100000000,-0.0005829954,-0.0000214667,0.0104162558
0.1200000000,-0.0006913929,-0.0000278408,0.0113075454
0.1300000000,-0.0008085895,-0.0000353500,0.0121899478
0.1400000000,-0.0009344849,-0.0000440830,0.0130635485
0.1500000000,-0.0010689788,-0.0000541276,0.0139284319
0.1600000000,-0.0012119709,-0.0000655706,0.0147846813
0.1700000000,-0.0013633610,-0.0000784979,0.0156323791
0.1800000000,-0.0015230486,-0.0000929946,0.0164716066
0.1900000000,-0.0016909332,-0.0001091447,0.0173024443
0.2000000000,-0.0018669145,-0.0001270313,0.0181249717
0.2100000000,-0.0020508920,-0.0001467368,0.0189392672
0.2200000000,-0.0022427651,-0.0001683424,0.0197454085
0.2300000000,-0.0024424333,-0.0001919286,0.0205434723
0.2400000000,-0.0026497960,-0.0002175747,0.0213335345
0.2500000000,-0.0028647525,-0.0002453594,0.0221156700
0.2600000000,-0.0030872022,-0.0002753602,0.0228899530
0.2700000000,-0.0033170444,-0.0003076539,0.0236564566
0.2800000000,-0.0035541783,-0.0003423162,0.0244152534
0.2900000000,-0.0037985031,-0.0003794219,0.0251664149
0.3000000000,-0.0040499181,-0.0004190449,0.0259100121
0.3100000000,-0.0043083225,-0.0004612581,0.0266461149
0.3200000000,-0.0045736153,-0.0005061336,0.0273747927
0.3300000000,-0.0048456956,-0.0005537425,0.0280961139
0.3400000000,-0.0051244627,-0.0006041548,0.0288101463
0.3500000000,-0.0054098155,-0.0006574398,0.0295169570
0.3600000000,-0.0057016530,-0.0007136657,0.0302166124
0.3700000000,-0.0059998744,-0.0007728999,0.0309091779
0.3800000000,-0.0063043786,-0.0008352088,0.0315947186
0.3900000000,-0.0066150646,-0.0009006577,0.0322732986
0.4000000000,-0.0069318314,-0.0009693112,0.0329449816
0.4100000000,-0.0072545780,-0.0010412327,0.0336098304
0.4200000000,-0.0075832034,-0.0011164849,0.0342679073
0.4300000000,-0.0079176065,-0.0011951295,0.0349192738
0.4400000000,-0.0082576863,-0.0012772271,0.0355639910
0.4500000000,-0.0086033418,-0.0013628374,0.0362021192
0.4600000000,-0.0089544719,-0.0014520194,0.0368337182
0.4700000000,-0.0093109757,-0.0015448307,0.0374588471
0.4800000000,-0.0096727523,-0.0016413283,0.0380775644
0.4900000000,-0.0100397005,-0.0017415681,0.0386899282
0.5000000000,-0.0104117195,-0.0018456052,0.0392959959
0.5100000000,-0.0107887083,-0.0019534935,0.0398958242
0.5200000000,-0.0111705661,-0.0020652861,0.0404894696
0.5300000000,-0.0115571920,-0.0021810352,0.0410769878
0.5400000000,-0.0119484852,-0.0023007918,0.0416584339
0.5500000000,-0.0123443448,-0.0024246062,0.0422338627
0.5600000000,-0.0127446703,-0.0025525277,0.0428033284
0.5700000000,-0.0131493609,-0.0026846044,0.0433668846
0.5800000000,-0.0135583159,-0.0028208839,0.0439245845
0.5900000000,-0.0139714349,-0.0029614123,0.0444764808
0.6000000000,-0.0143886173,-0.0031062351,0.0450226256
0.6100000000,-0.0148097627,-0.0032553969,0.0455630707
0.6200000000,-0.0152347708,-0.0034089409,0.0460978674
0.6300000000,-0.0156635413,-0.0035669099,0.0466270663
0.6400000000,-0.0160959740,-0.0037293453,0.0471507179
0.6500000000,-0.0165319688,-0.0038962878,0.0476688720
0.6600000000,-0.0169714257,-0.0040677771,0.0481815780
0.6700000000,-0.0174142448,-0.0042438517,0.0486888850
0.6800000000,-0.0178603264,-0.0044245494,0.0491908414
0.6900000000,-0.0183095707,-0.0046099071,0.0496874956
0.7000000000,-0.0187618782,-0.0047999604,0.0501788952
0.7100000000,-0.0192171494,-0.0049947443,0.0506650875
0.7200000000,-0.0196752851,-0.0051942926,0.0511461194
0.7300000000,-0.0201361860,-0.0053986384,0.0516220376
0.7400000000,-0.0205997531,-0.0056078134,0.0520928881
0.7500000000,-0.0210658875,-0.0058218488,0.0525587166
0.7600000000,-0.0215344905,-0.0060407746,0.0530195686
0.7700000000,-0.0220054635,-0.0062646199,0.0534754891
0.7800000000,-0.0224787079,-0.0064934129,0.0539265226
0.7900000000,-0.0229541257,-0.0067271807,0.0543727135
0.8000000000,-0.0234316187,-0.0069659495,0.0548141056
0.8100000000,-0.0239110889,-0.0072097447,0.0552507425
0.8200000000,-0.0243924387,-0.0074585905,0.0556826675
0.8300000000,-0.0248755705,-0.0077125104,0.0561099233
0.8400000000,-0.0253603870,-0.0079715267,0.0565325526
0.8500000000,-0.0258467910,-0.0082356610,0.0569505974
0.8600000000,-0.0263346858,-0.0085049336,0.0573640997
0.8700000000,-0.0268239744,-0.0087793643,0.0577731010
0.8800000000,-0.0273145606,-0.0090589716,0.0581776425
0.8900000000,-0.0278063479,-0.0093437732,0.0585777651
0.9000000000,-0.0282992405,-0.0096337859,0.0589735095
0.9100000000,-0.0287931424,-0.0099290254,0.0593649158
0.9200000000,-0.0292879583,-0.0102295066,0.0597520240
0.9300000000,-0.0297835929,-0.0105352433,0.0601348739
0.9400000000,-0.0302799510,-0.0108462487,0.0605135049
0.9500000000,-0.0307769381,-0.0111625346,0.0608879559
0.9600000000,-0.0312744595,-0.0114841123,0.0612582658
0.9700000000,-0.0317724212,-0.0118109918,0.0616244732
0.9800000000,-0.0322707292,-0.0121431824,0.0619866162
0.9900000000,-0.0327692900,-0.0124806925,0.0623447328
1.0000000000,-0.0332680101,-0.0128235294,0.0626988607
1.0100000000,-0.0337667967,-0.0131716995,0.0630490373
1.0200000000,-0.0342655569,-0.0135252085,0.0633952997
1.0300000000,-0.0347641986,-0.0138840609,0.0637376849
1.0400000000,-0.0352626295,-0.0142482604,0.0640762293
1.0500000000,-0.0357607580,-0.0146178097,0.0644109694
1.0600000000,-0.0362584928,-0.0149927109,0.0647419413
1.0700000000,-0.0367557427,-0.0153729648,0.0650691808
1.0800000000,-0.0372524172,-0.0157585715,0.0653927235
1.0900000000,-0.0377484259,-0.0161495301,0.0657126047
1.1000000000,-0.0382436788,-0.0165458388,0.0660288596
1.1100000000,-0.0387380864,-0.0169474951,0.0663415229
1.1200000000,-0.0392315594,-0.0173544953,0.0666506294
1.1300000000,-0.0397240092,-0.0177668350,0.0669562133
1.1400000000,-0.0402153471,-0.0181845089,0.0672583089
1.1500000000,-0.0407054853,-0.0186075108,0.0675569500
1.1600000000,-0.0411943360,-0.0190358334,0.0678521703
1.1700000000,-0.0416818121,-0.0194694689,0.0681440033
1.1800000000,-0.0421678268,-0.0199084084,0.0684324822
1.1900000000,-0.0426522937,-0.0203526421,0.0687176399
1.2000000000,-0.0431351269,-0.0208021593,0.0689995093
1.2100000000,-0.0436162408,-0.0212569487,0.0692781229
1.2200000000,-0.0440955505,-0.0217169978,0.0695535131
1.2300000000,-0.0445729712,-0.0221822935,0.0698257119
1.2400000000,-0.0450484190,-0.0226528216,0.0700947514
1.2500000000,-0.0455218099,-0.0231285673,0.0703606631
1.2600000000,-0.0459930610,-0.0236095148,0.0706234785
1.2700000000,-0.0464620893,-0.0240956474,0.0708832290
1.2800000000,-0.0469288127,-0.0245869476,0.0711399456
1.2900000000,-0.0473931494,-0.0250833973,0.0713936592
1.3000000000,-0.0478550181,-0.0255849772,0.0716444004
1.3100000000,-0.0483143380,-0.0260916674,0.0718921996
1.3200000000,-0.0487710289,-0.0266034471,0.0721370872
1.3300000000,-0.0492250110,-0.0271202947,0.0723790933
1.3400000000,-0.0496762050,-0.0276421877,0.0726182475
1.3500000000,-0.0501245323,-0.0281691029,0.0728545797
1.3600000000,-0.0505699147,-0.0287010164,0.0730881193
1.3700000000,-0.0510122745,-0.0292379031,0.0733188956
1.3800000000,-0.0514515346,-0.0297797374,0.0735469376
1.3900000000,-0.0518876186,-0.0303264930,0.0737722742
1.4000000000,-0.0523204504,-0.0308781426,0.0739949342
1.4100000000,-0.0527499546,-0.0314346581,0.0742149460
1.4200000000,-0.0531760563,-0.0319960108,0.0744323380
1.4300000000,-0.0535986813,-0.0325621711,0.0746471384
1.4400000000,-0.0540177558,-0.0331331086,0.0748593750
1.4500000000,-0.0544332068,-0.0337087922,0.0750690757
1.4600000000,-0.0548449616,-0.0342891901,0.0752762680
1.4700000000,-0.0552529485,-0.0348742697,0.0754809793
1.4800000000,-0.0556570960,-0.0354639974,0.0756832370
1.4900000000,-0.0560573334,-0.0360583394,0.0758830679
1.5000000000,-0.0564535907,-0.0366572606,0.0760804991
1.5100000000,-0.0568457983,-0.0372607255,0.0762755572
1.5200000000,-0.0572338875,-0.0378686978,0.0764682686
1.5300000000,-0.0576177899,-0.0384811405,0.0766586598
1.5400000000,-0.0579974380,-0.0390980157,0.0768467570
1.5500000000,-0.0583727649,-0.0397192851,0.0770325860
1.5600000000,-0.0587437042,-0.0403449094,0.0772161727
1.5700000000,-0.0591101903,-0.0409748488,0.0773975429
1.5800000000,-0.0594721583,-0.0416090628,0.0775767218
1.5900000000,-0.0598295437,-0.0422475100,0.0777537349
1.6000000000,-0.0601822829,-0.0428901485,0.0779286073
1.6100000000,-0.0605303130,-0.0435369358,0.0781013640
1.6200000000,-0.0608735717,-0.0441878285,0.0782720297
1.6300000000,-0.0612119972,-0.0448427827,0.0784406291
1.6400000000,-0.0615455288,-0.0455017538,0.0786071866
1.6500000000,-0.0618741061,-0.0461646966,0.0787717266
1.6600000000,-0.0621976695,-0.0468315652,0.0789342732
1.6700000000,-0.0625161604,-0.0475023130,0.0790948503
1.6800000000,-0.0628295205,-0.0481768928,0.0792534818
1.6900000000,-0.0631376924,-0.0488552570,0.0794101912
1.7000000000,-0.0634406193,-0.0495373570,0.0795650021
1.7100000000,-0.0637382454,-0.0502231439,0.0797179378
1.7200000000,-0.0640305154,-0.0509125681,0.0798690215
1.7300000000,-0.0643173747,-0.0516055792,0.0800182760
1.7400000000,-0.0645987695,-0.0523021266,0.0801657244
1.7500000000,-0.0648746468,-0.0530021587,0.0803113891
1.7600000000,-0.0651449543,-0.0537056237,0.0804552929
1.7700000000,-0.0654096404,-0.0544124689,0.0805974579
1.7800000000,-0.0656686543,-0.0551226413,0.0807379065
1.7900000000,-0.0659219459,-0.0558360872,0.0808766606
1.8000000000,-0.0661694659,-0.0565527523,0.0810137421
1.8100000000,-0.0664111659,-0.0572725818,0.0811491728
1.8200000000,-0.0666469980,-0.0579955206,0.0812829742
1.8300000000,-0.0668769151,-0.0587215127,0.0814151678
1.8400000000,-0.0671008712,-0.0594505018,0.0815457747
1.8500000000,-0.0673188208,-0.0601824310,0.0816748162
1.8600000000,-0.0675307191,-0.0609172430,0.0818023132
1.8700000000,-0.0677365224,-0.0616548798,0.0819282864
1.8800000000,-0.0679361875,-0.0623952830,0.0820527565
1.8900000000,-0.0681296721,-0.0631383939,0.0821757441
1.9000000000,-0.0683169347,-0.0638841531,0.0822972694
1.9100000000,-0.0684979346,-0.0646325008,0.0824173526
1.9200000000,-0.0686726319,-0.0653833767,0.0825360138
1.9300000000,-0.0688409875,-0.0661367201,0.0826532729
1.9400000000,-0.0690029632,-0.0668924698,0.0827691495
1.9500000000,-0.0691585213,-0.0676505642,0.0828836634
1.9600000000,-0.0693076254,-0.0684109413,0.0829968339
1.9700000000,-0.0694502394,-0.0691735385,0.0831086803
1.9800000000,-0.0695863284,-0.0699382930,0.0832192218
1.9900000000,-0.0697158582,-0.0707051415,0.0833284774
2.0000000000,-0.0698387953,-0.0714740204,0.0834364658
2.0100000000,-0.0699551073,-0.0722448654,0.0835432059
2.0200000000,-0.0700647623,-0.0730176121,0.0836487161
2.0300000000,-0.0701677296,-0.0737921958,0.0837530149
2.0400000000,-0.0702639789,-0.0745685510,0.0838561206
2.0500000000,-0.0703534812,-0.0753466124,0.0839580511
2.0600000000,-0.0704362079,-0.0761263138,0.0840588246
2.0700000000,-0.0705121316,-0.0769075891,0.0841584589
2.0800000000,-0.0705812255,-0.0776903715,0.0842569715
2.0900000000,-0.0706434638,-0.0784745942,0.0843543802
2.1000000000,-0.0706988215,-0.0792601899,0.0844507021
2.1100000000,-0.0707472743,-0.0800470910,0.0845459547
2.1200000000,-0.0707887989,-0.0808352295,0.0846401551
2.1300000000,-0.0708233730,-0.0816245373,0.0847333201
2.1400000000,-0.0708509748,-0.0824149460,0.0848254666
2.1500000000,-0.0708715836,-0.0832063866,0.0849166114
2.1600000000,-0.0708851795,-0.0839987903,0.0850067709
2.1700000000,-0.0708917435,-0.0847920877,0.0850959615
2.1800000000,-0.0708912572,-0.0855862093,0.0851841996
2.1900000000,-0.0708837035,-0.0863810852,0.0852715012
2.2000000000,-0.0708690657,-0.0871766455,0.0853578823
2.2100000000,-0.0708473284,-0.0879728198,0.0854433588
2.2200000000,-0.0708184767,-0.0887695376,0.0855279464
2.2300000000,-0.0707824968,-0.0895667283,0.0856116607
2.2400000000,-0.0707393756,-0.0903643210,0.0856945170
2.2500000000,-0.0706891010,-0.0911622445,0.0857765308
2.2600000000,-0.0706316616,-0.0919604274,0.0858577171
2.2700000000,-0.0705670470,-0.0927587985,0.0859380910
2.2800000000,-0.0704952476,-0.0935572859,0.0860176673
2.2900000000,-0.0704162548,-0.0943558180,0.0860964609
2.3000000000,-0.0703300607,-0.0951543226,0.0861744863
2.3100000000,-0.0702366583,-0.0959527278,0.0862517580
2.3200000000,-0.0701360415,-0.0967509612,0.0863282904
2.3300000000,-0.0700282051,-0.0975489505,0.0864040977
2.3400000000,-0.0699131447,-0.0983466232,0.0864791940
2.3500000000,-0.0697908567,-0.0991439066,0.0865535932
2.3600000000,-0.0696613386,-0.0999407281,0.0866273092
2.3700000000,-0.0695245886,-0.1007370148,0.0867003555
2.3800000000,-0.0693806056,-0.1015326939,0.0867727459
2.3900000000,-0.0692293898,-0.1023276923,0.0868444937
2.4000000000,-0.0690709419,-0.1031219371,0.0869156123
2.4100000000,-0.0689052635,-0.1039153550,0.0869861146
2.4200000000,-0.0687323573,-0.1047078730,0.0870560140
2.4300000000,-0.0685522266,-0.1054994179,0.0871253231
2.4400000000,-0.0683648756,-0.1062899164,0.0871940548
2.4500000000,-0.0681703096,-0.1070792952,0.0872622218
2.4600000000,-0.0679685344,-0.1078674812,0.0873298366
2.4700000000,-0.0677595569,-0.1086544009,0.0873969115
2.4800000000,-0.0675433848,-0.1094399811,0.0874634589
2.4900000000,-0.0673200266,-0.1102241485,0.0875294908
2.5000000000,-0.0670894919,-0.1110068299,0.0875950193
2.5100000000,-0.0668517906,-0.1117879520,0.0876600563
2.5200000000,-0.0666069341,-0.1125674417,0.0877246136
2.5300000000,-0.0663549343,-0.1133452256,0.0877887028
2.5400000000,-0.0660958039,-0.1141212308,0.0878523353
2.5500000000,-0.0658295566,-0.1148953842,0.0879155227
2.5600000000,-0.0655562069,-0.1156676127,0.0879782761
2.5700000000,-0.0652757701,-0.1164378436,0.0880406068
2.5800000000,-0.0649882624,-0.1172060038,0.0881025257
2.5900000000,-0.0646937007,-0.1179720208,0.0881640437
2.6000000000,-0.0643921030,-0.1187358219,0.0882251717
2.6100000000,-0.0640834879,-0.1194973346,0.0882859203
2.6200000000,-0.0637678749,-0.1202564864,0.0883463000
2.6300000000,-0.0634452844,-0.1210132051,0.0884063212
2.6400000000,-0.0631157375,-0.1217674185,0.0884659943
2.6500000000,-0.0627792561,-0.1225190547,0.0885253295
2.6600000000,-0.0624358632,-0.1232680418,0.0885843367
2.6700000000,-0.0620855822,-0.1240143081,0.0886430260
2.6800000000,-0.0617284377,-0.1247577821,0.0887014072
2.6900000000,-0.0613644549,-0.1254983924,0.0887594900
2.7000000000,-0.0609936599,-0.1262360680,0.0888172839
2.7100000000,-0.0606160795,-0.1269707378,0.0888747985
2.7200000000,-0.0602317413,-0.1277023311,0.0889320432
2.7300000000,-0.0598406739,-0.1284307774,0.0889890271
2.7400000000,-0.0594429065,-0.1291560062,0.0890457595
2.7500000000,-0.0590384692,-0.1298779476,0.0891022492
2.7600000000,-0.0586273927,-0.1305965316,0.0891585054
2.7700000000,-0.0582097088,-0.1313116885,0.0892145366
2.7800000000,-0.0577854499,-0.1320233492,0.0892703517
2.7900000000,-0.0573546491,-0.1327314443,0.0893259591
2.8000000000,-0.0569173404,-0.1334359051,0.0893813674
2.8100000000,-0.0564735585,-0.1341366630,0.0894365849
2.8200000000,-0.0560233390,-0.1348336497,0.0894916197
2.8300000000,-0.0555667181,-0.1355267971,0.0895464802
2.8400000000,-0.0551037329,-0.1362160377,0.0896011742
2.8500000000,-0.0546344210,-0.1369013040,0.0896557096
2.8600000000,-0.0541588212,-0.1375825288,0.0897100943
2.8700000000,-0.0536769725,-0.1382596455,0.0897643360
2.8800000000,-0.0531889151,-0.1389325876,0.0898184421
2.8900000000,-0.0526946898,-0.1396012891,0.0898724203
2.9000000000,-0.0521943380,-0.1402656841,0.0899262779
2.9100000000,-0.0516879018,-0.1409257073,0.0899800220
2.9200000000,-0.0511754244,-0.1415812936,0.0900336600
2.9300000000,-0.0506569494,-0.1422323785,0.0900871987
2.9400000000,-0.0501325210,-0.1428788975,0.0901406452
2.9500000000,-0.0496021845,-0.1435207868,0.0901940064
2.9600000000,-0.0490659856,-0.1441579828,0.0902472888
2.9700000000,-0.0485239708,-0.1447904225,0.0903004993
2.9800000000,-0.0479761873,-0.1454180432,0.0903536442
2.9900000000,-0.0474226830,-0.1460407825,0.0904067300
3.0000000000,-0.0468635064,-0.1466585785,0.0904597631
3.0100000000,-0.0462987068,-0.1472713699,0.0905127497
3.0200000000,-0.0457283342,-0.1478790955,0.0905656958
3.0300000000,-0.0451524390,-0.1484816949,0.0906186075
3.0400000000,-0.0445710726,-0.1490791078,0.0906714907
3.0500000000,-0.0439842868,-0.1496712746,0.0907243513
3.0600000000,-0.0433921343,-0.1502581362,0.0907771949
3.0700000000,-0.0427946682,-0.1508396337,0.0908300272
3.0800000000,-0.0421919423,-0.1514157089,0.0908828537
3.0900000000,-0.0415840112,-0.1519863041,0.0909356798
3.1000000000,-0.0409709300,-0.1525513619,0.0909885108
3.1100000000,-0.0403527543,-0.1531108255,0.0910413520
3.1200000000,-0.0397295407,-0.1536646388,0.0910942085
3.1300000000,-0.0391013459,-0.1542127458,0.0911470854
3.1400000000,-0.0384682276,-0.1547550913,0.0911999875
3.1500000000,-0.0378302440,-0.1552916206,0.0912529197
3.1600000000,-0.0371874537,-0.1558222796,0.0913058868
3.1700000000,-0.0365399163,-0.1563470144,0.0913588935
3.1800000000,-0.0358876915,-0.1568657720,0.0914119442
3.1900000000,-0.0352308398,-0.1573784999,0.0914650435
3.2000000000,-0.0345694225,-0.1578851460,0.0915181957
3.2100000000,-0.0339035010,-0.1583856588,0.0915714051
3.2200000000,-0.0332331375,-0.1588799875,0.0916246759
3.2300000000,-0.0325583949,-0.1593680817,0.0916780122
3.2400000000,-0.0318793363,-0.1598498917,0.0917314180
3.2500000000,-0.0311960255,-0.1603253683,0.0917848973
3.2600000000,-0.0305085270,-0.1607944631,0.0918384538
3.2700000000,-0.0298169055,-0.1612571279,0.0918920912
3.2800000000,-0.0291212264,-0.1617133156,0.0919458133
3.2900000000,-0.0284215556,-0.1621629792,0.0919996236
3.3000000000,-0.0277179594,-0.1626060728,0.0920535256
3.3100000000,-0.0270105047,-0.1630425507,0.0921075226
3.3200000000,-0.0262992590,-0.1634723682,0.0921616179
3.3300000000,-0.0255842899,-0.1638954808,0.0922158147
3.3400000000,-0.0248656658,-0.1643118451,0.0922701162
3.3500000000,-0.0241434554,-0.1647214180,0.0923245254
3.3600000000,-0.0234177280,-0.1651241572,0.0923790452
3.3700000000,-0.0226885533,-0.1655200210,0.0924336786
3.3800000000,-0.0219560013,-0.1659089684,0.0924884281
3.3900000000,-0.0212201426,-0.1662909591,0.0925432967
3.4000000000,-0.0204810481,-0.1666659534,0.0925982867
3.4100000000,-0.0197387893,-0.1670339122,0.0926534009
3.4200000000,-0.0189934380,-0.1673947972,0.0927086416
3.4300000000,-0.0182450663,-0.1677485707,0.0927640111
3.4400000000,-0.0174937469,-0.1680951958,0.0928195118
3.4500000000,-0.0167395527,-0.1684346362,0.0928751459
3.4600000000,-0.0159825572,-0.1687668563,0.0929309153
3.4700000000,-0.0152228340,-0.1690918212,0.0929868223
3.4800000000,-0.0144604573,-0.1694094968,0.0930428686
3.4900000000,-0.0136955015,-0.1697198496,0.0930990562
3.5000000000,-0.0129280415,-0.1700228467,0.0931553869
3.5100000000,-0.0121581524,-0.1703184563,0.0932118624
3.5200000000,-0.0113859097,-0.1706066469,0.0932684842
3.5300000000,-0.0106113893,-0.1708873879,0.0933252540
3.5400000000,-0.0098346671,-0.1711606496,0.0933821731
3.5500000000,-0.0090558198,-0.1714264028,0.0934392430
3.5600000000,-0.0082749240,-0.1716846190,0.0934964651
3.5700000000,-0.0074920568,-0.1719352707,0.0935538404
3.5800000000,-0.0067072955,-0.1721783308,0.0936113703
